所属大类	专栏名	名称	价格	下载量	星级	评论数	收藏数	点赞数	图片信息	图片id	作者	上线时间	版本
字体	精选banner	一别两宽	400	43	5.0	0	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/04/20200412155446628/preview/preview_fonts_small_0_THUMB_3_0.webp		萌叔家的字	2020-04-12	3.0.1
字体	精选banner	撕掉你写的信	400	82	5.0	0	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/04/20200412155434516/preview/preview_fonts_small_0_THUMB_3_0.webp		萌叔家的字	2020-04-12	3.0.1
字体	精选banner	流年里徘徊	400	91	5.0	0	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/04/20200412155423983/preview/preview_fonts_small_0_THUMB_3_0.webp		萌叔家的字	2020-04-12	3.0.1
字体	精选banner	请将我遗忘	400	280	5.0	0	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/04/20200412155415883/preview/preview_fonts_small_0_THUMB_3_0.webp		萌叔家的字	2020-04-12	3.0.1
字体	精选banner	等不到的晚安	600	74	5.0	1	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/04/20200412155358072/preview/preview_fonts_small_0_THUMB_3_0.webp		萌叔家的字	2020-04-12	3.0.1
字体	精选banner	青春终将散场	400	20	5.0	0	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/04/20200412155347513/preview/preview_fonts_small_0_THUMB_3_0.webp		萌叔家的字	2020-04-12	3.0.1
字体	精选banner	唯有相思不可医	400	57	5.0	0	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/04/20200412155336701/preview/preview_fonts_small_0_THUMB_3_0.webp		萌叔家的字	2020-04-12	3.0.1
字体	精选banner	最扎心	400	21	5.0	0	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/04/20200412155326646/preview/preview_fonts_small_0_THUMB_3_0.webp		萌叔家的字	2020-04-12	3.0.1
字体	精选banner	心情是乱糟糟	400	141	5.0	0	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/04/20200412155315687/preview/preview_fonts_small_0_THUMB_3_0.webp		萌叔家的字	2020-04-12	3.0.1
字体	精选banner	滚去学习	600	32	5.0	0	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/04/20200412155257838/preview/preview_fonts_small_0_THUMB_3_0.webp		萌叔家的字	2020-04-12	3.0.1
字体	精选banner	我爱过你	400	1225	5.0	0	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/03/20200325161445659/preview/preview_fonts_small_0_THUMB_3_0.webp		萌叔家的字	2020-03-25	3.0.1
字体	精选banner	故事从头，爱你依旧	400	966	5.0	0	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/04/20200405162454484/preview/preview_fonts_small_0_THUMB_3_0.webp		萌叔家的字	2020-04-05	3.0.1
字体	精选banner	如果能重来	400	646	5.0	0	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/03/20200328165530949/preview/preview_fonts_small_0_THUMB_3_0.webp		萌叔家的字	2020-03-28	3.0.1
字体	精选banner	自带删除线	400	1512	5.0	0	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/03/20200328165634662/preview/preview_fonts_small_0_THUMB_3_0.webp		萌叔家的字	2020-03-28	3.0.1
字体	精选banner	拼了命的爱你	400	2056	5.0	0	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/04/20200405162508793/preview/preview_fonts_small_0_THUMB_3_0.webp		萌叔家的字	2020-04-05	3.0.1
字体	精选banner	躲不过心动	600	60	5.0	1	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/04/20200412155458976/preview/preview_fonts_small_0_THUMB_3_0.webp		萌叔家的字	2020-04-12	3.0.1
主题	精选banner	名侦探柯南 追踪	600	35329	5.0	4	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/03/20200327113043522/preview/preview_lockscreen_0_THUMB_3_0.webp		视觉中国	2020-03-27	3.0.1
主题	精选banner	名侦探柯南 全家福	600	15117	3.0	1	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/03/20200327112905740/preview/preview_lockscreen_0_THUMB_3_0.webp		视觉中国	2020-03-27	3.0.1
主题	精选banner	名侦探柯南 回忆录	600	13936	3.0	1	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/03/20200325175245602/preview/preview_lockscreen_0_THUMB_3_0.webp		视觉中国	2020-03-25	3.0.1
主题	精选banner	名侦探柯南 青梅竹马	600	28996	4.6	7	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/03/20200325175430298/preview/preview_lockscreen_0_THUMB_3_0.webp		视觉中国	2020-03-25	3.0.1
主题	精选banner	钢琴弹奏 所念皆星河	400	378139	4.0	164	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/04/20200411104059951/preview/preview_lockscreen_0_THUMB_3_0.webp		Aafont	2020-03-24	3.0.3
主题	精选banner	晴天记	400	6884	4.0	8	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/04/20200401182539795/preview/preview_lockscreen_0_THUMB_3_0.webp		废柴家族	2020-04-01	3.0.1
主题	精选banner	油画棒 一起来野餐吧	400	20152	4.8	22	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/03/20200328214023287/preview/preview_lockscreen_0_THUMB_3_0.webp		废柴家族	2020-03-28	3.0.1
主题	精选banner	天官赐福 花城谢怜	600	79463	4.4	25	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/01/20200112164208819/preview/preview_lockscreen_0_THUMB_3_0.webp		DC设计	2020-01-12	3.0.1
主题	精选banner	可爱为枪 充电特效	400	111584	4.1	27	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/03/20200310161520917/preview/preview_lockscreen_0_THUMB_3_0.webp		酷乐星球	2020-03-10	3.0.1
主题	精选banner	动态音效 我没爱过	600	32367	4.1	8	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/03/20200326154848845/preview/preview_lockscreen_0_THUMB_3_0.webp		Desity	2020-03-26	3.0.1
主题	精选banner	吃什么大转盘	400	51013	4.8	8	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/04/20200408174933774/preview/preview_lockscreen_0_THUMB_3_0.webp		喵咪君	2020-04-03	3.0.2
主题	精选banner	超级充电 没有故事没有你	400	659613	1.8	209	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/03/20200320184007479/preview/preview_lockscreen_0_THUMB_3_0.webp		幻灵文化	2020-01-17	3.0.2
主题	精选banner	动态 不负时光	400	19833	4.5	4	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/03/20200313195210862/preview/preview_lockscreen_0_THUMB_3_0.webp		牛奶咖啡	2020-03-13	3.0.1
主题	精选banner	孤独患者 动态	400	155658	4.2	41	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2019/11/20191128112227446/preview/preview_lockscreen_0_THUMB_3_0.webp		酷乐星球	2019-11-28	3.0.1
主题	精选banner	视频多壁纸 粟米小甜心	400	12191	3.5	2	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/03/20200319165557509/preview/preview_lockscreen_0_THUMB_3_0.webp		为则科技	2020-03-19	3.0.1
主题	精选banner	小雏菊 多动态	400	11956	3.7	3	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/03/20200319104618765/preview/preview_lockscreen_0_THUMB_3_0.webp		超能	2020-03-19	3.0.1
主题	精选banner	不可得 不如失	400	32268	3.6	8	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2019/02/20190201180903233/preview/preview_lockscreen_0_THUMB_3_0.webp		智信	2019-02-01	3.0.1
主题	精选banner	爱你的人会对你偏心	400	72258	4.8	26	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/03/20200316145015670/preview/preview_lockscreen_0_THUMB_3_0.webp		萌跃文化	2020-03-16	3.0.1
主题	精选banner	终于还是弄丢了你	400	21762	4.0	4	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/03/20200321102529270/preview/preview_lockscreen_0_THUMB_3_0.webp		Young	2020-03-21	3.0.1
主题	精选banner	换图 我的可爱日记	400	31822	5.0	7	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/02/20200227202645251/preview/preview_lockscreen_0_THUMB_3_0.webp		Desity	2020-02-27	3.0.1
主题	精选banner	多换图 混世魔王	400	246624	3.8	74	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2019/07/20190708192226044/preview/preview_lockscreen_0_THUMB_3_0.webp		糯米圆子	2019-07-08	3.0.1
主题	精选banner	动态王者 诸葛亮	600	2193372	3.6	1246	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2019/07/20190722184532523/preview/preview_lockscreen_0_THUMB_3_0.webp		Desity	2018-11-21	3.0.3
主题	精选banner	实力派 超动态	400	85922	4.0	33	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/03/20200301173114527/preview/preview_lockscreen_0_THUMB_3_0.webp		猫鱼文化	2020-03-01	3.0.1
主题	精选banner	超动态 凌乱美	400	157604	3.7	19	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2019/12/20191214175813254/preview/preview_lockscreen_0_THUMB_3_0.webp		星雨晨狮	2019-12-14	3.0.1
主题	精选banner	炫酷充电 萌奇叶罗丽	400	9741	4.6	5	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/04/20200401175134391/preview/preview_lockscreen_0_THUMB_3_0.webp		幻灵文化	2020-04-01	3.0.1
主题	精选banner	爱而不得 充电特效	400	35787	4.0	7	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/03/20200301172557577/preview/preview_lockscreen_0_THUMB_3_0.webp		猫鱼文化	2020-03-01	3.0.1
主题	精选banner	烟雾 双动态多动效	400	37256	3.4	8	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2019/08/20190824162936296/preview/preview_lockscreen_0_THUMB_3_0.webp		ctheme	2019-08-24	3.0.1
主题	精选banner	微风十里 只想带你	400	666815	3.5	452	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2019/05/20190506174459922/preview/preview_lockscreen_0_THUMB_3_0.webp		酷乐星球	2019-03-22	3.0.3
主题	精选banner	多想留在你的身边	400	48506	4.4	18	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/03/20200320104931639/preview/preview_lockscreen_0_THUMB_3_0.webp		萌跃文化	2020-03-20	3.0.1
主题	精选banner	想见你只想见你 钢琴弹奏	400	43002	4.1	18	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/04/20200402121420890/preview/preview_lockscreen_0_THUMB_3_0.webp		Aafont	2020-03-11	3.0.2
主题	精选banner	名侦探柯南 追踪	600	35329	5.0	4	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/03/20200327113043522/preview/preview_lockscreen_0_THUMB_3_0.webp		视觉中国	2020-03-27	3.0.1
主题	精选banner	音效 我要我觉得	400	800252	3.4	385	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/01/20200109193445824/preview/preview_lockscreen_0_THUMB_3_0.webp		幻灵文化	2019-09-24	3.0.4
主题	精选banner	好久不见 双模式	400	364446	3.5	43	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/03/20200319095545266/preview/preview_lockscreen_0_THUMB_3_0.webp		时创互联	2020-01-04	3.0.2
主题	精选banner	生而为魔 那又如何	400	561787	2.9	90	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2019/09/20190904172943919/preview/preview_lockscreen_0_THUMB_3_0.webp		醉青梅	2019-09-04	3.0.1
字体	精选banner	穿越时空去爱你	400	2561	5.0	0	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/03/20200312091941750/preview/preview_fonts_small_0_THUMB_3_0.webp		XFont	2020-03-12	3.0.1
字体	精选banner	温柔的人是宝藏	400	3231	2.0	2	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/03/20200320160618059/preview/preview_fonts_small_0_THUMB_3_0.webp		义启字库	2020-03-20	3.0.1
字体	精选banner	你眼中万千星河	600	1831	5.0	0	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/03/20200320155547713/preview/preview_fonts_small_0_THUMB_3_0.webp		XFont	2020-03-20	3.0.1
字体	精选banner	偷了心的盗贼	400	3400	5.0	0	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/01/20200103200343467/preview/preview_fonts_small_0_THUMB_3_0.webp		义启字库	2020-01-03	3.0.1
字体	精选banner	甜心草莓	400	3734	5.0	0	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/04/20200405162224083/preview/preview_fonts_small_0_THUMB_3_0.webp		XFont	2020-04-05	3.0.1
字体	精选banner	不信鬼神不信人	400	2492	3.0	1	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/03/20200306183406713/preview/preview_fonts_small_0_THUMB_3_0.webp		义启字库	2020-03-06	3.0.1
字体	精选banner	带你到世界之巅	400	2666	5.0	0	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/03/20200320182918732/preview/preview_fonts_small_0_THUMB_3_0.webp		XFont	2020-03-20	3.0.1
字体	精选banner	我要闪现到你怀里	400	40878	5.0	1	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/03/20200302200819605/preview/preview_fonts_small_0_THUMB_3_0.webp		星辰字库	2020-03-02	3.0.1
字体	精选banner	短腿萝莉	400	7039	5.0	0	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/03/20200312091921643/preview/preview_fonts_small_0_THUMB_3_0.webp		XFont	2020-03-12	3.0.1
字体	精选banner	下站就是幸福吗	400	10119	4.3	4	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/03/20200306183414795/preview/preview_fonts_small_0_THUMB_3_0.webp		义启字库	2020-03-06	3.0.1
字体	精选banner	兔子小姐	400	2038	5.0	0	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/04/20200406163831215/preview/preview_fonts_small_0_THUMB_3_0.webp		义启字库	2020-04-06	3.0.1
字体	精选banner	倾尽天下乱世繁华	400	8573	4.5	6	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2019/06/20190626202310945/preview/preview_fonts_small_0_THUMB_3_0.webp		文道字库	2019-06-26	3.0.1
字体	精选banner	小酒窝长睫毛	400	18169	5.0	0	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/02/20200225180741439/preview/preview_fonts_small_0_THUMB_3_0.webp		义启字库	2020-02-25	3.0.1
字体	精选banner	陪你到世界的尽头	600	82606	1.0	13	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/03/20200331185315653/preview/preview_fonts_small_0_THUMB_3_0.webp		文道字库	2018-09-01	3.0.2
字体	精选banner	从此天涯是路人	400	55123	5.0	0	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/02/20200226154759791/preview/preview_fonts_small_0_THUMB_3_0.webp		义启字库	2020-02-26	3.0.1
字体	精选banner	般若楷书拼音	400	14083	3.8	4	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/01/20200112175043643/preview/preview_fonts_small_0_THUMB_3_0.webp		Aafont	2020-01-12	3.0.1
字体	精选banner	思念爬满左心房	600	29199	3.3	3	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/02/20200220164000206/preview/preview_fonts_small_0_THUMB_3_0.webp		行云字库	2020-02-20	3.0.1
字体	精选banner	我可以喜欢你好多年	400	21629	5.0	0	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/03/20200303200543420/preview/preview_fonts_small_0_THUMB_3_0.webp		行云字库	2020-03-03	3.0.1
字体	精选banner	你是我心底的秘密	400	28158	5.0	0	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/03/20200326175923203/preview/preview_fonts_small_0_THUMB_3_0.webp		方正手迹	2020-03-26	3.0.1
字体	精选banner	你是银河赠我的糖	400	555085	4.7	166	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2019/12/20191228181251853/preview/preview_fonts_small_0_THUMB_3_0.webp		字言字库	2019-12-28	3.0.1
字体	精选banner	一念地狱一念天堂	400	19687	3.0	3	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/03/20200325160837033/preview/preview_fonts_small_0_THUMB_3_0.webp		点乐字库	2020-03-25	3.0.1
字体	精选banner	有梦想何必远方	300	22663	1.3	4	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/02/20200226155514953/preview/preview_fonts_small_0_THUMB_3_0.webp		点乐字库	2020-02-26	3.0.1
字体	精选banner	你是我心里的彩虹	600	88166	2.5	11	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2019/12/20191231175023759/preview/preview_fonts_small_0_THUMB_3_0.webp		字语坊	2019-12-31	3.0.1
字体	精选banner	最近月亮不营业	400	49199	4.6	8	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/03/20200321161735264/preview/preview_fonts_small_0_THUMB_3_0.webp		方正手迹	2020-03-21	3.0.1
字体	精选banner	青春的颜色	600	177259	2.9	10	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/03/20200325161031063/preview/preview_fonts_small_0_THUMB_3_0.webp		字语坊	2019-05-21	3.0.2
字体	精选banner	遇见你才算爱情	600	17391	5.0	0	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/04/20200409161406516/preview/preview_fonts_small_0_THUMB_3_0.webp		金石手迹	2020-03-12	3.0.2
字体	精选banner	我喜欢的样子你都有	400	164532	4.1	17	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/03/20200317192057548/preview/preview_fonts_small_0_THUMB_3_0.webp		茶妍悦色	2019-11-23	3.0.2
字体	精选banner	你在梦里未离去	600	28514	5.0	0	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/04/20200409161210047/preview/preview_fonts_small_0_THUMB_3_0.webp		金石手迹	2020-03-09	3.0.2
字体	精选banner	情到深处最孤独	600	82132	5.0	0	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2019/12/20191224203013946/preview/preview_fonts_small_0_THUMB_3_0.webp		RuFont	2019-12-24	3.0.1
字体	精选banner	亲爱的我爱你	600	34815	5.0	0	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/04/20200407165450039/preview/preview_fonts_small_0_THUMB_3_0.webp		甲骨文手迹	2020-02-19	3.0.2
2	精选banner	星夜树影	300	403	5.0	0	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2019/11/20191122181452071/preview/preview_livewallpaper_0_THUMB_3_0.webp		视觉中国	2019-11-22	3.0.1
2	精选banner	星河栖宿	300	31	5.0	0	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2019/11/20191122180626380/preview/preview_livewallpaper_0_THUMB_3_0.webp		视觉中国	2019-11-22	3.0.1
2	精选banner	千星之山	300	387	5.0	0	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2019/12/20191202193000280/preview/preview_livewallpaper_0_THUMB_3_0.webp		视觉中国	2019-12-02	3.0.1
2	精选banner	星河灿烂	300	17	5.0	0	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2019/12/20191214161105325/preview/preview_livewallpaper_0_THUMB_3_0.webp		视觉中国	2019-12-14	3.0.1
2	精选banner	星湖倒影	100	281	5.0	0	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/01/20200122145828345/preview/preview_livewallpaper_0_THUMB_3_0.webp		视觉中国	2020-01-22	3.0.1
2	精选banner	一个人的银河系	100	548	5.0	0	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/02/20200221164959413/preview/preview_livewallpaper_0_THUMB_3_0.webp		视觉中国	2020-02-21	3.0.1
2	精选banner	夜空流星划过	100	896	5.0	0	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/02/20200221164734350/preview/preview_livewallpaper_0_THUMB_3_0.webp		视觉中国	2020-02-21	3.0.1
2	精选banner	灿烂星河	100	1463	5.0	0	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/02/20200221164115297/preview/preview_livewallpaper_0_THUMB_3_0.webp		视觉中国	2020-02-21	3.0.1
2	精选banner	星空轨迹 动态	100	402	5.0	0	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/02/20200221164143746/preview/preview_livewallpaper_0_THUMB_3_0.webp		视觉中国	2020-02-21	3.0.1
2	精选banner	星河璀璨 动态壁纸	100	446	5.0	0	0	0	https://downloadt.vivo.com.cn/theme/package/v3/2020/02/20200221164134214/preview/preview_livewallpaper_0_THUMB_3_0.webp		视觉中国	2020-02-21	3.0.1
2	精选banner	彩虹星河	免费	66975	1.0	1	0	0	https://themetxdl.vivo.com.cn/theme/package/v3/2020/01/20200120165803682/preview/preview_livewallpaper_0_THUMB_3_0.webp		视觉中国	2020-01-20	3.0.1
